claim_id,policy_id,loss_date,report_date,paid,reserve,status,cause,peril,settlement_date
277,921,2024-06-23,2024-07-02,29184.69,0.0,Closed,n/a,Sturm/Hagel,2024-10-22
278,923,2023-03-05,2023-03-08,76501.11,0.0,Closed,n/a,Sturm/Hagel,2023-05-28
279,924,2022-06-09,2022-06-28,37869.89,0.0,Closed,n/a,Einbruchdiebstahl,2022-10-02
280,932,2023-03-09,2023-03-19,5526.64,0.0,Closed,n/a,Sturm/Hagel,2023-05-05
281,933,2024-07-15,2024-08-02,33817.46,0.0,Closed,n/a,Sturm/Hagel,2024-10-27
282,933,2022-09-07,2022-09-10,68348.31,0.0,Closed,n/a,Elementar,2022-11-06
283,946,2020-04-25,2020-05-01,7575.13,0.0,Closed,n/a,Sturm/Hagel,2020-11-12
284,946,2020-06-06,2020-06-11,24416.88,0.0,Closed,n/a,Leitungswasser,2020-07-13
285,947,2023-05-21,2023-06-24,34678.4,0.0,Closed,n/a,Leitungswasser,2023-06-30
286,948,2022-07-13,2022-07-14,33548.85,0.0,Closed,n/a,Sturm/Hagel,2022-07-29
287,950,2022-03-03,2022-03-06,5586.56,0.0,Closed,n/a,Leitungswasser,2022-04-24
288,959,2024-02-05,2024-02-08,17472.67,0.0,Closed,n/a,Sturm/Hagel,2024-03-18
289,961,2020-10-01,2020-10-24,7145.86,0.0,Closed,n/a,Leitungswasser,2021-01-27
290,964,2024-03-09,2024-03-10,37767.72,0.0,Closed,n/a,Einbruchdiebstahl,2024-05-23
291,966,2024-04-14,2024-04-18,89407.78,0.0,Closed,n/a,Einbruchdiebstahl,2024-07-17
292,975,2024-02-11,2024-02-14,57500.52,0.0,Closed,n/a,Leitungswasser,2024-05-03
293,986,2023-03-25,2023-04-09,39452.43,0.0,Closed,n/a,Leitungswasser,2023-04-27
294,987,2023-03-06,2023-03-21,37712.69,0.0,Closed,n/a,Einbruchdiebstahl,2023-03-27
295,989,2024-01-22,2024-01-26,10655.54,0.0,Closed,n/a,Feuer,2024-04-09
296,993,2024-03-11,2024-03-12,62517.07,0.0,Closed,n/a,Sturm/Hagel,2024-03-18
297,996,2023-07-30,2023-07-31,11832.35,0.0,Closed,n/a,Leitungswasser,2023-10-12
298,998,2022-12-03,2022-12-05,47434.44,0.0,Closed,n/a,Feuer,2023-05-23
299,1000,2021-12-04,2021-12-10,5407.87,0.0,Closed,n/a,Leitungswasser,2022-01-03
300,1014,2024-04-23,2024-04-23,9901.67,0.0,Closed,n/a,Leitungswasser,2024-07-01
301,1015,2024-11-27,2024-12-04,23368.4,7709.99,Open,n/a,Leitungswasser,2025-01-04
302,1019,2023-01-17,2023-01-30,12452.1,0.0,Closed,n/a,Elementar,2023-04-01
303,1029,2022-12-06,2022-12-09,64424.17,0.0,Closed,n/a,Leitungswasser,2023-02-19
304,1034,2020-12-17,2020-12-22,93511.53,0.0,Closed,n/a,Einbruchdiebstahl,2020-12-28
305,1036,2023-06-30,2023-07-05,114394.62,0.0,Closed,n/a,Leitungswasser,2023-08-29
306,1048,2024-04-06,2024-04-17,24699.66,0.0,Closed,n/a,Leitungswasser,2024-04-18
307,1049,2023-04-30,2023-05-07,66142.25,0.0,Closed,n/a,Feuer,2023-05-25
308,1071,2024-04-24,2024-05-01,49990.16,0.0,Closed,n/a,Leitungswasser,2024-05-25
309,1073,2022-06-28,2022-07-01,8315.06,0.0,Closed,n/a,Sturm/Hagel,2022-07-01
310,1074,2023-12-16,2024-01-19,14859.62,0.0,Closed,n/a,Leitungswasser,2024-04-16
311,1082,2024-04-20,2024-04-21,80630.68,0.0,Closed,n/a,Leitungswasser,2024-05-17
312,1083,2024-02-12,2024-02-21,53188.32,0.0,Closed,n/a,Sturm/Hagel,2024-02-25
313,1092,2021-10-02,2021-10-03,20029.28,0.0,Closed,n/a,Feuer,2021-12-01
314,1093,2022-07-02,2022-07-06,107929.81,0.0,Closed,n/a,Leitungswasser,2022-09-03
315,1096,2022-10-23,2022-11-11,13368.66,0.0,Closed,n/a,Leitungswasser,2023-02-25
316,1100,2023-06-14,2023-06-22,8198.84,0.0,Closed,n/a,Leitungswasser,2023-10-12
317,1105,2023-02-05,2023-02-08,16023.75,0.0,Closed,n/a,Sturm/Hagel,2023-07-21
318,1117,2024-02-14,2024-02-29,18903.55,4544.35,Open,n/a,Leitungswasser,2025-07-01
319,1119,2022-04-30,2022-05-01,191626.58,0.0,Closed,n/a,Sturm/Hagel,2022-05-25
320,1121,2021-12-20,2021-12-28,9402.38,0.0,Closed,n/a,Leitungswasser,2022-09-15
321,1121,2021-07-03,2021-07-23,14164.82,0.0,Closed,n/a,Leitungswasser,2021-08-11
322,1121,2021-10-15,2021-11-09,16718.43,0.0,Closed,n/a,Elementar,2021-11-21
323,1129,2022-07-09,2022-08-11,92741.42,0.0,Closed,n/a,Einbruchdiebstahl,2022-08-12
324,1131,2022-12-30,2023-01-20,40623.08,0.0,Closed,n/a,Sturm/Hagel,2023-04-02
325,1132,2021-09-04,2021-09-22,72539.28,0.0,Closed,n/a,Leitungswasser,2021-09-24
326,1141,2022-11-25,2022-12-11,19057.33,0.0,Closed,n/a,Feuer,2023-01-17
327,1142,2023-09-10,2023-09-12,64887.53,0.0,Closed,n/a,Leitungswasser,2024-01-25
328,1143,2023-01-15,2023-01-15,31481.91,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-23
329,1163,2022-08-03,2022-08-14,6784.93,0.0,Closed,n/a,Sturm/Hagel,2022-08-23
330,1164,2022-09-01,2022-09-08,44819.79,0.0,Closed,n/a,Leitungswasser,2022-10-13
331,1170,2022-05-30,2022-06-16,20710.67,0.0,Closed,n/a,Leitungswasser,2022-10-20
332,1172,2022-07-15,2022-07-21,4779.97,0.0,Closed,n/a,Sturm/Hagel,2022-09-08
333,1175,2023-10-12,2023-10-24,140464.02,0.0,Closed,n/a,Leitungswasser,2023-11-28
334,1175,2021-08-11,2021-09-05,10971.92,0.0,Closed,n/a,Leitungswasser,2021-10-22
335,1175,2024-03-21,2024-03-30,20057.02,0.0,Closed,n/a,Einbruchdiebstahl,2024-06-07
336,1180,2023-12-08,2023-12-09,9033.32,0.0,Closed,n/a,Leitungswasser,2023-12-14
337,1182,2021-12-27,2022-01-14,28715.02,0.0,Closed,n/a,Leitungswasser,2022-03-02
338,1183,2024-04-14,2024-04-18,43858.83,0.0,Closed,n/a,Sturm/Hagel,2024-04-23
339,1188,2021-06-21,2021-06-23,9160.71,0.0,Closed,n/a,Sturm/Hagel,2021-10-02
340,1189,2023-11-18,2023-11-24,282208.19,0.0,Closed,n/a,Sturm/Hagel,2023-12-01
341,1196,2024-03-05,2024-03-24,19941.37,0.0,Closed,n/a,Leitungswasser,2024-05-26
342,1196,2023-03-18,2023-03-21,5157.68,0.0,Closed,n/a,Feuer,2023-07-03
343,1198,2020-06-03,2020-06-09,17937.42,0.0,Closed,n/a,Leitungswasser,2020-06-24
344,1199,2024-04-14,2024-04-20,8269.0,0.0,Closed,n/a,Sturm/Hagel,2024-05-03
345,1200,2022-11-12,2022-12-03,14141.92,0.0,Closed,n/a,Einbruchdiebstahl,2022-12-12
346,1207,2022-12-29,2023-01-12,29611.18,0.0,Closed,n/a,Sturm/Hagel,2023-06-21
347,1209,2023-04-13,2023-04-21,13036.98,0.0,Closed,n/a,Leitungswasser,2023-05-15
348,1210,2024-04-23,2024-05-10,28644.0,0.0,Closed,n/a,Leitungswasser,2024-06-25
349,1211,2023-11-06,2023-11-13,15204.22,0.0,Closed,n/a,Sturm/Hagel,2023-12-19
350,1211,2024-02-03,2024-02-08,39324.75,0.0,Closed,n/a,Leitungswasser,2024-03-04
351,1217,2022-10-29,2022-11-05,35507.74,0.0,Closed,n/a,Leitungswasser,2023-02-21
352,1223,2022-09-22,2022-09-23,67773.18,0.0,Closed,n/a,Leitungswasser,2023-01-05
353,1234,2022-11-03,2022-12-16,19601.17,0.0,Closed,n/a,Elementar,2023-01-15
354,1234,2024-09-19,2024-09-23,130460.83,10735.44,Open,n/a,Elementar,2025-01-14
355,1244,2024-07-18,2024-07-21,16817.56,0.0,Closed,n/a,Leitungswasser,2024-07-25
356,1244,2023-02-05,2023-02-08,8224.98,0.0,Closed,n/a,Leitungswasser,2023-02-09
357,1246,2024-05-11,2024-05-18,22082.9,0.0,Closed,n/a,Einbruchdiebstahl,2024-05-26
358,1247,2023-06-29,2023-07-05,48467.05,0.0,Closed,n/a,Einbruchdiebstahl,2024-05-07
359,1250,2022-05-11,2022-05-23,63948.9,0.0,Closed,n/a,Leitungswasser,2022-09-15
360,1256,2023-06-03,2023-06-16,8615.99,0.0,Closed,n/a,Leitungswasser,2023-08-16
361,1256,2023-04-07,2023-04-11,61875.65,0.0,Closed,n/a,Leitungswasser,2023-04-13
362,1256,2024-05-26,2024-06-11,34052.9,0.0,Closed,n/a,Einbruchdiebstahl,2024-07-05
363,1258,2021-12-01,2021-12-06,8853.72,0.0,Closed,n/a,Sturm/Hagel,2021-12-18
364,1258,2022-08-24,2022-08-27,12159.84,0.0,Closed,n/a,Leitungswasser,2022-09-25
365,1258,2021-11-29,2021-12-13,2268.79,0.0,Closed,n/a,Elementar,2022-01-10
366,1262,2020-07-08,2020-07-11,33603.2,0.0,Closed,n/a,Leitungswasser,2020-09-13
367,1264,2024-12-06,2024-12-06,2052.21,1234.17,Open,n/a,Sturm/Hagel,2025-01-16
368,1267,2020-10-02,2020-10-02,41307.63,0.0,Closed,n/a,Einbruchdiebstahl,2021-05-01
369,1274,2023-09-26,2023-11-03,18931.92,0.0,Closed,n/a,Leitungswasser,2023-11-08
370,1278,2022-03-20,2022-03-27,881.37,0.0,Closed,n/a,Leitungswasser,2022-04-16
371,1280,2023-11-11,2023-11-23,43903.91,0.0,Closed,n/a,Leitungswasser,2024-03-03
372,1288,2022-11-20,2022-12-02,35702.98,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-08
373,1288,2022-09-02,2022-09-18,13105.76,0.0,Closed,n/a,Sturm/Hagel,2022-10-03
374,1288,2024-12-22,2025-01-02,58151.22,27398.85,Open,n/a,Elementar,2025-01-31
375,1292,2023-08-07,2023-08-07,28672.67,0.0,Closed,n/a,Elementar,2023-12-14
376,1296,2023-04-19,2023-05-23,12618.02,0.0,Closed,n/a,Elementar,2024-02-12
377,1301,2020-11-18,2020-11-22,30584.46,0.0,Closed,n/a,Leitungswasser,2021-02-13
378,1304,2024-08-28,2024-09-02,18083.88,0.0,Closed,n/a,Elementar,2024-11-04
379,1306,2022-10-09,2022-10-16,4240.0,0.0,Closed,n/a,Leitungswasser,2022-11-27
380,1313,2020-08-14,2020-08-24,69381.95,0.0,Closed,n/a,Sturm/Hagel,2020-09-02
381,1315,2023-10-20,2023-10-21,11622.4,0.0,Closed,n/a,Einbruchdiebstahl,2023-11-29
382,1318,2022-08-31,2022-09-02,28360.5,0.0,Closed,n/a,Leitungswasser,2022-10-26
383,1329,2024-05-29,2024-06-18,42550.69,0.0,Closed,n/a,Sturm/Hagel,2024-10-12
384,1331,2020-09-14,2020-09-15,3099.91,0.0,Closed,n/a,Sturm/Hagel,2020-10-27
385,1333,2020-08-08,2020-08-11,49234.8,0.0,Closed,n/a,Leitungswasser,2020-09-02
386,1335,2023-05-08,2023-05-10,43203.8,0.0,Closed,n/a,Sturm/Hagel,2023-06-13
387,1335,2024-12-01,2024-12-04,66994.97,4025.97,Open,n/a,Feuer,2025-01-06
388,1342,2024-09-06,2024-09-15,5470.93,0.0,Closed,n/a,Leitungswasser,2024-10-11
389,1345,2021-09-15,2021-11-02,16983.49,0.0,Closed,n/a,Sturm/Hagel,2022-03-17
390,1346,2021-09-20,2021-09-27,57130.96,0.0,Closed,n/a,Feuer,2021-10-29
391,1354,2023-10-22,2023-11-01,7338.85,0.0,Closed,n/a,Leitungswasser,2023-11-07
392,1357,2023-03-02,2023-03-29,38262.77,0.0,Closed,n/a,Leitungswasser,2023-07-04
393,1364,2021-12-17,2021-12-17,19773.46,0.0,Closed,n/a,Einbruchdiebstahl,2022-02-17
394,1364,2020-11-18,2020-11-30,76606.34,0.0,Closed,n/a,Leitungswasser,2021-04-22
395,1365,2020-12-03,2020-12-05,7015.85,0.0,Closed,n/a,Sturm/Hagel,2021-02-01
396,1365,2020-12-26,2020-12-27,3071.69,0.0,Closed,n/a,Sturm/Hagel,2021-01-08
397,1370,2021-02-22,2021-02-27,58888.63,0.0,Closed,n/a,Sturm/Hagel,2021-04-25
398,1386,2023-02-20,2023-02-24,16943.16,0.0,Closed,n/a,Einbruchdiebstahl,2023-03-10
399,1386,2021-01-04,2021-01-14,12534.84,0.0,Closed,n/a,Einbruchdiebstahl,2021-02-10
400,1400,2022-10-27,2022-11-01,26124.48,0.0,Closed,n/a,Sturm/Hagel,2022-11-08
401,1400,2023-03-03,2023-03-03,32773.12,0.0,Closed,n/a,Leitungswasser,2023-03-05
402,1401,2022-11-22,2022-11-25,77008.93,0.0,Closed,n/a,Sturm/Hagel,2023-04-19
403,1409,2022-06-13,2022-06-24,59179.45,0.0,Closed,n/a,Sturm/Hagel,2022-09-08
404,1413,2022-06-05,2022-06-06,16160.33,0.0,Closed,n/a,Feuer,2022-06-25
405,1419,2020-06-29,2020-07-04,4598.79,0.0,Closed,n/a,Feuer,2020-07-16
406,1425,2022-12-10,2022-12-15,3638.21,0.0,Closed,n/a,Sturm/Hagel,2023-01-12
407,1440,2023-12-23,2023-12-27,11355.92,0.0,Closed,n/a,Elementar,2023-12-29
408,1445,2022-07-28,2022-08-05,3545.34,0.0,Closed,n/a,Leitungswasser,2022-08-15
409,1449,2022-11-08,2022-11-10,90205.54,0.0,Closed,n/a,Leitungswasser,2022-12-13
410,1452,2023-05-09,2023-05-15,8517.91,0.0,Closed,n/a,Sturm/Hagel,2023-06-03
411,1455,2020-11-26,2020-12-14,27513.03,0.0,Closed,n/a,Leitungswasser,2021-04-03
412,1456,2024-02-26,2024-03-12,34874.69,0.0,Closed,n/a,Leitungswasser,2024-03-23
413,1457,2021-02-25,2021-03-09,9844.08,0.0,Closed,n/a,Feuer,2021-04-19
414,1457,2021-09-26,2021-11-05,143043.29,0.0,Closed,n/a,Sturm/Hagel,2022-01-27
415,1463,2023-07-25,2023-08-02,41801.64,0.0,Closed,n/a,Elementar,2023-10-03
416,1470,2022-02-03,2022-02-03,26305.1,0.0,Closed,n/a,Sturm/Hagel,2022-02-13
417,1474,2023-12-30,2024-01-12,22115.06,0.0,Closed,n/a,Leitungswasser,2024-02-14
418,1475,2022-09-26,2022-10-13,7019.28,0.0,Closed,n/a,Leitungswasser,2022-10-18
419,1480,2022-05-12,2022-05-22,49008.47,0.0,Closed,n/a,Leitungswasser,2022-10-23
420,1484,2023-07-23,2023-07-27,26059.46,0.0,Closed,n/a,Elementar,2023-08-17
421,1486,2023-09-07,2023-09-18,72752.93,0.0,Closed,n/a,Sturm/Hagel,2023-12-09
422,1489,2023-03-25,2023-03-26,7256.39,0.0,Closed,n/a,Leitungswasser,2023-03-30
423,1489,2022-08-19,2022-08-20,27660.59,0.0,Closed,n/a,Leitungswasser,2022-08-25
424,1489,2022-06-14,2022-06-29,9060.63,0.0,Closed,n/a,Leitungswasser,2022-08-26
425,1490,2023-08-26,2023-08-30,4501.17,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-24
426,1490,2022-12-26,2023-01-02,43672.4,0.0,Closed,n/a,Sturm/Hagel,2023-01-24
427,1491,2024-01-16,2024-02-02,8265.35,0.0,Closed,n/a,Leitungswasser,2024-05-05
428,1493,2020-08-11,2020-08-13,12614.93,0.0,Closed,n/a,Leitungswasser,2020-08-25
429,1494,2024-07-19,2024-07-25,40815.47,0.0,Closed,n/a,Sturm/Hagel,2024-09-26
430,1498,2023-03-04,2023-03-15,21858.75,0.0,Closed,n/a,Sturm/Hagel,2023-06-10
431,1507,2023-07-20,2023-07-22,29999.74,0.0,Closed,n/a,Leitungswasser,2023-09-11
432,1511,2022-06-24,2022-06-25,15497.18,0.0,Closed,n/a,Feuer,2022-12-13
433,1512,2022-11-10,2022-11-18,5743.22,0.0,Closed,n/a,Leitungswasser,2023-02-01
434,1524,2020-09-09,2020-09-11,5987.32,0.0,Closed,n/a,Sturm/Hagel,2021-01-07
435,1528,2023-06-04,2023-06-10,3147.59,0.0,Closed,n/a,Sturm/Hagel,2023-09-09
436,1529,2021-05-23,2021-05-28,119814.3,0.0,Closed,n/a,Feuer,2022-03-18
437,1529,2023-08-19,2023-08-25,9873.79,0.0,Closed,n/a,Leitungswasser,2023-11-19
438,1529,2022-09-22,2022-10-12,28267.5,0.0,Closed,n/a,Sturm/Hagel,2023-02-20
439,1531,2021-06-06,2021-06-09,38914.64,0.0,Closed,n/a,Leitungswasser,2021-06-22
440,1534,2023-07-02,2023-07-03,6075.5,0.0,Closed,n/a,Sturm/Hagel,2023-07-15
441,1538,2022-02-11,2022-02-28,21954.76,0.0,Closed,n/a,Leitungswasser,2022-03-28
442,1545,2023-12-04,2023-12-31,60373.92,0.0,Closed,n/a,Leitungswasser,2024-02-01
443,1548,2022-08-18,2022-08-21,26861.27,0.0,Closed,n/a,Sturm/Hagel,2022-09-17
444,1550,2024-02-14,2024-02-17,30935.29,0.0,Closed,n/a,Leitungswasser,2024-05-02
445,1550,2023-08-31,2023-09-13,33872.87,0.0,Closed,n/a,Leitungswasser,2023-12-28
446,1557,2024-05-26,2024-06-04,23789.5,0.0,Closed,n/a,Elementar,2024-06-16
447,1558,2022-02-20,2022-02-23,7715.13,0.0,Closed,n/a,Leitungswasser,2022-05-01
448,1561,2024-05-10,2024-05-16,18915.46,0.0,Closed,n/a,Leitungswasser,2024-05-30
449,1562,2024-02-23,2024-02-24,14271.09,0.0,Closed,n/a,Feuer,2024-04-08
450,1563,2023-08-04,2023-08-16,82907.13,0.0,Closed,n/a,Sturm/Hagel,2023-09-18
451,1572,2021-07-07,2021-07-19,41059.43,0.0,Closed,n/a,Leitungswasser,2021-09-03
452,1575,2022-12-23,2023-01-09,72545.57,0.0,Closed,n/a,Leitungswasser,2023-01-11
453,1575,2022-03-21,2022-03-27,9234.36,0.0,Closed,n/a,Elementar,2022-07-06
454,1578,2023-12-26,2024-01-03,15587.36,0.0,Closed,n/a,Leitungswasser,2024-01-06
455,1580,2022-10-29,2022-11-20,31034.5,0.0,Closed,n/a,Feuer,2023-03-24
456,1582,2022-03-04,2022-03-04,187788.43,0.0,Closed,n/a,Elementar,2022-05-09
457,1584,2024-01-06,2024-01-06,30557.9,0.0,Closed,n/a,Einbruchdiebstahl,2024-02-16
458,1588,2023-04-22,2023-04-22,5112.22,0.0,Closed,n/a,Leitungswasser,2023-09-12
459,1588,2024-11-21,2024-11-29,41469.72,0.0,Closed,n/a,Leitungswasser,2024-12-14
460,1595,2024-12-17,2024-12-28,12963.56,6403.3,Open,n/a,Sturm/Hagel,2025-01-11
461,1598,2024-07-01,2024-07-04,25032.24,0.0,Closed,n/a,Sturm/Hagel,2024-10-14
462,1599,2023-12-23,2024-01-04,65797.63,0.0,Closed,n/a,Sturm/Hagel,2024-01-29
463,1603,2024-01-06,2024-01-18,43684.79,0.0,Closed,n/a,Leitungswasser,2024-04-29
464,1606,2022-11-15,2022-11-17,9589.63,0.0,Closed,n/a,Leitungswasser,2023-01-31
465,1607,2021-07-13,2021-07-19,238764.14,0.0,Closed,n/a,Leitungswasser,2022-01-08
466,1609,2021-06-01,2021-06-05,35626.85,0.0,Closed,n/a,Einbruchdiebstahl,2021-09-02
467,1611,2021-03-12,2021-03-12,14598.36,0.0,Closed,n/a,Elementar,2021-05-28
468,1614,2020-12-29,2020-12-31,3026.0,0.0,Closed,n/a,Leitungswasser,2021-03-04
469,1615,2024-08-27,2024-08-31,67335.1,0.0,Closed,n/a,Leitungswasser,2024-09-16
470,1616,2020-12-22,2021-01-12,234491.3,0.0,Closed,n/a,Sturm/Hagel,2021-01-14
471,1640,2022-03-26,2022-04-12,218627.63,0.0,Closed,n/a,Leitungswasser,2022-08-08
472,1667,2024-03-17,2024-04-04,96954.61,0.0,Closed,n/a,Sturm/Hagel,2024-10-21
473,1670,2022-01-24,2022-02-03,54813.81,0.0,Closed,n/a,Leitungswasser,2022-02-22
474,1671,2024-05-22,2024-05-22,17909.23,0.0,Closed,n/a,Feuer,2024-06-06
475,1674,2022-12-11,2022-12-13,29400.71,0.0,Closed,n/a,Sturm/Hagel,2023-01-29
476,1679,2024-01-13,2024-01-16,58124.15,0.0,Closed,n/a,Sturm/Hagel,2024-07-30
477,1679,2022-05-19,2022-05-23,31808.09,0.0,Closed,n/a,Leitungswasser,2022-05-27
478,1679,2022-03-12,2022-03-18,7450.89,0.0,Closed,n/a,Feuer,2022-03-28
479,1684,2022-05-12,2022-06-09,26962.4,0.0,Closed,n/a,Sturm/Hagel,2022-06-10
480,1684,2021-01-26,2021-01-28,23475.64,0.0,Closed,n/a,Sturm/Hagel,2021-04-08
481,1690,2020-10-18,2020-10-26,19293.36,0.0,Closed,n/a,Leitungswasser,2020-12-22
482,1703,2022-07-08,2022-07-10,10253.63,0.0,Closed,n/a,Feuer,2022-08-04
483,1707,2022-01-31,2022-02-04,17220.76,0.0,Closed,n/a,Leitungswasser,2022-04-01
484,1707,2023-06-13,2023-06-16,35460.91,0.0,Closed,n/a,Leitungswasser,2023-07-26
485,1711,2022-06-12,2022-06-12,9056.62,0.0,Closed,n/a,Elementar,2022-06-23
486,1715,2023-11-29,2023-12-02,7564.11,0.0,Closed,n/a,Leitungswasser,2023-12-16
487,1719,2024-03-26,2024-03-31,41684.07,0.0,Closed,n/a,Elementar,2024-04-25
488,1721,2022-12-04,2022-12-08,70187.84,0.0,Closed,n/a,Feuer,2022-12-14
489,1723,2023-06-29,2023-07-04,82364.63,0.0,Closed,n/a,Leitungswasser,2023-08-01
490,1729,2023-04-02,2023-04-12,6656.56,0.0,Closed,n/a,Leitungswasser,2023-07-21
491,1731,2023-01-16,2023-02-09,17650.32,0.0,Closed,n/a,Einbruchdiebstahl,2023-03-21
492,1738,2022-01-18,2022-01-21,26006.32,0.0,Closed,n/a,Leitungswasser,2022-06-23
493,1738,2021-03-29,2021-03-30,22035.57,0.0,Closed,n/a,Leitungswasser,2021-06-06
494,1751,2024-07-08,2024-07-17,33583.75,0.0,Closed,n/a,Leitungswasser,2024-10-13
495,1754,2023-08-18,2023-09-03,35037.18,0.0,Closed,n/a,Leitungswasser,2023-12-01
496,1761,2022-03-07,2022-03-10,15704.2,0.0,Closed,n/a,Feuer,2022-04-11
497,1764,2023-03-24,2023-03-25,22583.76,0.0,Closed,n/a,Sturm/Hagel,2023-08-25
498,1765,2024-10-02,2024-10-04,47985.26,0.0,Closed,n/a,Einbruchdiebstahl,2024-10-23
499,1769,2022-12-04,2022-12-06,16115.78,0.0,Closed,n/a,Sturm/Hagel,2022-12-11
500,1769,2022-06-17,2022-07-07,13951.21,0.0,Closed,n/a,Sturm/Hagel,2022-10-16
501,1772,2024-01-14,2024-01-24,23713.28,0.0,Closed,n/a,Leitungswasser,2024-02-09
502,1773,2023-10-12,2023-10-15,95665.4,0.0,Closed,n/a,Feuer,2023-12-26
503,1775,2021-02-12,2021-02-16,121595.79,0.0,Closed,n/a,Feuer,2021-03-10
504,1782,2022-12-19,2023-01-03,47694.97,0.0,Closed,n/a,Sturm/Hagel,2023-01-31
505,1782,2022-10-11,2022-10-14,66673.72,0.0,Closed,n/a,Leitungswasser,2022-10-14
506,1793,2022-11-25,2022-11-29,4004.75,0.0,Closed,n/a,Leitungswasser,2022-12-14
507,1794,2020-04-05,2020-04-09,24528.11,0.0,Closed,n/a,Sturm/Hagel,2020-04-16
508,1800,2024-03-10,2024-04-01,29569.14,0.0,Closed,n/a,Sturm/Hagel,2024-05-15
509,1810,2023-01-23,2023-01-25,4825.07,0.0,Closed,n/a,Leitungswasser,2023-02-02
510,1813,2021-04-24,2021-04-27,14293.14,0.0,Closed,n/a,Einbruchdiebstahl,2021-06-07
511,1814,2024-12-04,2024-12-07,21699.14,5839.72,Open,n/a,Sturm/Hagel,2025-01-30
512,1819,2022-08-21,2022-09-25,23358.15,0.0,Closed,n/a,Leitungswasser,2022-10-08
513,1824,2024-12-14,2024-12-14,22697.04,12949.75,Open,n/a,Leitungswasser,2025-02-01
514,1825,2022-05-30,2022-05-30,487454.1,0.0,Closed,n/a,Elementar,2022-07-09
515,1825,2022-01-19,2022-01-26,298719.62,0.0,Closed,n/a,Leitungswasser,2022-03-27
516,1827,2022-03-07,2022-03-23,7419.88,0.0,Closed,n/a,Sturm/Hagel,2022-11-06
517,1828,2022-04-23,2022-05-23,50751.22,0.0,Closed,n/a,Leitungswasser,2022-06-05
518,1834,2022-03-28,2022-04-13,39254.98,0.0,Closed,n/a,Sturm/Hagel,2023-02-03
519,1835,2023-07-17,2023-07-23,11137.63,0.0,Closed,n/a,Leitungswasser,2023-09-02
520,1838,2021-11-08,2021-11-12,30604.59,0.0,Closed,n/a,Feuer,2021-11-30
521,1838,2022-11-17,2022-11-20,85127.45,0.0,Closed,n/a,Feuer,2023-02-19
522,1839,2024-06-16,2024-06-29,158754.61,0.0,Closed,n/a,Leitungswasser,2024-07-21
523,1840,2021-11-06,2021-12-14,43606.2,0.0,Closed,n/a,Leitungswasser,2022-01-26
524,1846,2024-07-22,2024-07-25,41220.43,0.0,Closed,n/a,Feuer,2024-09-10
525,1846,2023-09-30,2023-10-01,16119.43,0.0,Closed,n/a,Einbruchdiebstahl,2023-11-18
526,1846,2023-02-05,2023-02-05,79289.61,0.0,Closed,n/a,Leitungswasser,2023-03-12
527,1848,2022-05-05,2022-05-07,3891.77,0.0,Closed,n/a,Sturm/Hagel,2022-07-21
528,1851,2023-08-21,2023-08-30,42125.03,0.0,Closed,n/a,Leitungswasser,2023-10-19
529,1851,2023-08-21,2023-08-25,24925.75,0.0,Closed,n/a,Leitungswasser,2023-09-15
530,1865,2022-08-27,2022-08-29,3751.28,0.0,Closed,n/a,Leitungswasser,2022-10-22
531,1872,2022-04-04,2022-04-05,2451.97,0.0,Closed,n/a,Sturm/Hagel,2022-05-08
532,1874,2023-03-24,2023-03-25,20506.26,0.0,Closed,n/a,Leitungswasser,2023-04-09
533,1878,2022-01-26,2022-02-01,31758.98,0.0,Closed,n/a,Leitungswasser,2022-03-03
534,1882,2024-01-12,2024-01-15,7207.96,0.0,Closed,n/a,Elementar,2024-04-06
535,1885,2022-07-26,2022-07-30,88527.51,0.0,Closed,n/a,Sturm/Hagel,2022-08-14
536,1890,2021-06-20,2021-07-10,7280.17,0.0,Closed,n/a,Leitungswasser,2021-10-06
537,1891,2022-07-14,2022-07-18,48566.7,0.0,Closed,n/a,Sturm/Hagel,2022-10-15
538,1894,2024-06-07,2024-06-08,69016.88,0.0,Closed,n/a,Leitungswasser,2024-07-03
539,1895,2022-05-18,2022-05-25,64713.49,0.0,Closed,n/a,Sturm/Hagel,2022-08-04
540,1897,2022-05-09,2022-05-15,2762.57,0.0,Closed,n/a,Leitungswasser,2022-05-16
541,1901,2023-03-23,2023-04-21,73272.69,0.0,Closed,n/a,Sturm/Hagel,2023-06-08
542,1904,2023-06-25,2023-07-01,11118.07,0.0,Closed,n/a,Feuer,2023-10-05
543,1917,2023-01-06,2023-01-06,69298.31,0.0,Closed,n/a,Sturm/Hagel,2023-01-18
544,1918,2024-07-01,2024-07-21,16015.57,0.0,Closed,n/a,Sturm/Hagel,2024-08-07
545,1924,2022-05-02,2022-05-06,47046.74,0.0,Closed,n/a,Feuer,2022-08-23
546,1924,2020-11-08,2020-12-07,653.28,0.0,Closed,n/a,Leitungswasser,2021-01-03
547,1926,2024-09-16,2024-09-18,179425.97,0.0,Closed,n/a,Leitungswasser,2024-09-29
548,1927,2024-12-26,2025-01-07,23503.62,2250.72,Open,n/a,Leitungswasser,2025-06-26
