policy_id,factor_name,factor_level
118,plz_zone,D
118,baujahr_klasse,2010+
118,dachart,Walmdach
118,nutzung,Vermietet
118,gebaeudeart,EFH
118,sicherungen,Erweitert
118,hochwasserzone,HWZ2
118,roof_material,Bitumen
118,heizung,Fernwärme
119,plz_zone,C
119,baujahr_klasse,1950-1979
119,dachart,Walmdach
119,nutzung,Vermietet
119,gebaeudeart,MFH
119,sicherungen,Standard
119,hochwasserzone,HWZ0
119,roof_material,Bitumen
119,heizung,Oel
120,plz_zone,B
120,baujahr_klasse,1950-1979
120,dachart,Walmdach
120,nutzung,Vermietet
120,gebaeudeart,Reihenhaus
120,sicherungen,Erweitert
120,hochwasserzone,HWZ2
120,roof_material,Ziegel
120,heizung,Gas
121,plz_zone,A
121,baujahr_klasse,2010+
121,dachart,Walmdach
121,nutzung,Vermietet
121,gebaeudeart,DHH
121,sicherungen,Standard
121,hochwasserzone,HWZ2
121,roof_material,Ziegel
121,heizung,Wärmepumpe
122,plz_zone,B
122,baujahr_klasse,1950-1979
122,dachart,Walmdach
122,nutzung,Eigennutzung
122,gebaeudeart,EFH
122,sicherungen,Standard
122,hochwasserzone,HWZ2
122,roof_material,Blech
122,heizung,Oel
123,plz_zone,B
123,baujahr_klasse,2010+
123,dachart,Flach
123,nutzung,Vermietet
123,gebaeudeart,EFH
123,sicherungen,Erweitert
123,hochwasserzone,HWZ1
123,roof_material,Ziegel
123,heizung,Fernwärme
124,plz_zone,D
124,baujahr_klasse,2010+
124,dachart,Flach
124,nutzung,Eigennutzung
124,gebaeudeart,EFH
124,sicherungen,Erweitert
124,hochwasserzone,HWZ0
124,roof_material,Bitumen
124,heizung,Fernwärme
125,plz_zone,D
125,baujahr_klasse,1950-1979
125,dachart,Sattel
125,nutzung,Vermietet
125,gebaeudeart,Reihenhaus
125,sicherungen,Standard
125,hochwasserzone,HWZ2
125,roof_material,Schiefer
125,heizung,Wärmepumpe
126,plz_zone,B
126,baujahr_klasse,1950-1979
126,dachart,Sattel
126,nutzung,Eigennutzung
126,gebaeudeart,Reihenhaus
126,sicherungen,Erweitert
126,hochwasserzone,HWZ0
126,roof_material,Bitumen
126,heizung,Oel
127,plz_zone,A
127,baujahr_klasse,2000-2009
127,dachart,Walmdach
127,nutzung,Vermietet
127,gebaeudeart,Reihenhaus
127,sicherungen,Standard
127,hochwasserzone,HWZ0
127,roof_material,Blech
127,heizung,Oel
128,plz_zone,D
128,baujahr_klasse,<1950
128,dachart,Walmdach
128,nutzung,Vermietet
128,gebaeudeart,MFH
128,sicherungen,Standard
128,hochwasserzone,HWZ3
128,roof_material,Schiefer
128,heizung,Oel
129,plz_zone,B
129,baujahr_klasse,2000-2009
129,dachart,Sattel
129,nutzung,Eigennutzung
129,gebaeudeart,EFH
129,sicherungen,Standard
129,hochwasserzone,HWZ3
129,roof_material,Bitumen
129,heizung,Wärmepumpe
130,plz_zone,A
130,baujahr_klasse,<1950
130,dachart,Sattel
130,nutzung,Vermietet
130,gebaeudeart,EFH
130,sicherungen,Erweitert
130,hochwasserzone,HWZ1
130,roof_material,Blech
130,heizung,Fernwärme
131,plz_zone,B
131,baujahr_klasse,1950-1979
131,dachart,Sattel
131,nutzung,Eigennutzung
131,gebaeudeart,MFH
131,sicherungen,Erweitert
131,hochwasserzone,HWZ3
131,roof_material,Blech
131,heizung,Wärmepumpe
132,plz_zone,D
132,baujahr_klasse,2010+
132,dachart,Walmdach
132,nutzung,Eigennutzung
132,gebaeudeart,Reihenhaus
132,sicherungen,Standard
132,hochwasserzone,HWZ1
132,roof_material,Bitumen
132,heizung,Wärmepumpe
133,plz_zone,B
133,baujahr_klasse,<1950
133,dachart,Sattel
133,nutzung,Eigennutzung
133,gebaeudeart,DHH
133,sicherungen,Standard
133,hochwasserzone,HWZ0
133,roof_material,Schiefer
133,heizung,Gas
134,plz_zone,C
134,baujahr_klasse,<1950
134,dachart,Sattel
134,nutzung,Eigennutzung
134,gebaeudeart,MFH
134,sicherungen,Erweitert
134,hochwasserzone,HWZ3
134,roof_material,Schiefer
134,heizung,Oel
135,plz_zone,D
135,baujahr_klasse,<1950
135,dachart,Flach
135,nutzung,Vermietet
135,gebaeudeart,MFH
135,sicherungen,Erweitert
135,hochwasserzone,HWZ0
135,roof_material,Bitumen
135,heizung,Gas
136,plz_zone,A
136,baujahr_klasse,2000-2009
136,dachart,Walmdach
136,nutzung,Eigennutzung
136,gebaeudeart,DHH
136,sicherungen,Erweitert
136,hochwasserzone,HWZ0
136,roof_material,Schiefer
136,heizung,Fernwärme
137,plz_zone,D
137,baujahr_klasse,2000-2009
137,dachart,Flach
137,nutzung,Vermietet
137,gebaeudeart,EFH
137,sicherungen,Erweitert
137,hochwasserzone,HWZ1
137,roof_material,Schiefer
137,heizung,Wärmepumpe
138,plz_zone,C
138,baujahr_klasse,2010+
138,dachart,Sattel
138,nutzung,Vermietet
138,gebaeudeart,Reihenhaus
138,sicherungen,Standard
138,hochwasserzone,HWZ3
138,roof_material,Blech
138,heizung,Gas
139,plz_zone,A
139,baujahr_klasse,2000-2009
139,dachart,Sattel
139,nutzung,Eigennutzung
139,gebaeudeart,DHH
139,sicherungen,Erweitert
139,hochwasserzone,HWZ0
139,roof_material,Schiefer
139,heizung,Gas
140,plz_zone,C
140,baujahr_klasse,1950-1979
140,dachart,Walmdach
140,nutzung,Eigennutzung
140,gebaeudeart,EFH
140,sicherungen,Erweitert
140,hochwasserzone,HWZ0
140,roof_material,Bitumen
140,heizung,Wärmepumpe
141,plz_zone,B
141,baujahr_klasse,2000-2009
141,dachart,Sattel
141,nutzung,Eigennutzung
141,gebaeudeart,Reihenhaus
141,sicherungen,Erweitert
141,hochwasserzone,HWZ1
141,roof_material,Blech
141,heizung,Gas
142,plz_zone,D
142,baujahr_klasse,1980-1999
142,dachart,Walmdach
142,nutzung,Eigennutzung
142,gebaeudeart,Reihenhaus
142,sicherungen,Erweitert
142,hochwasserzone,HWZ3
142,roof_material,Bitumen
142,heizung,Gas
143,plz_zone,C
143,baujahr_klasse,2000-2009
143,dachart,Sattel
143,nutzung,Eigennutzung
143,gebaeudeart,MFH
143,sicherungen,Erweitert
143,hochwasserzone,HWZ0
143,roof_material,Blech
143,heizung,Oel
144,plz_zone,B
144,baujahr_klasse,1950-1979
144,dachart,Flach
144,nutzung,Vermietet
144,gebaeudeart,EFH
144,sicherungen,Standard
144,hochwasserzone,HWZ2
144,roof_material,Blech
144,heizung,Oel
145,plz_zone,B
145,baujahr_klasse,<1950
145,dachart,Sattel
145,nutzung,Vermietet
145,gebaeudeart,Reihenhaus
145,sicherungen,Standard
145,hochwasserzone,HWZ0
145,roof_material,Ziegel
145,heizung,Fernwärme
146,plz_zone,B
146,baujahr_klasse,1950-1979
146,dachart,Walmdach
146,nutzung,Eigennutzung
146,gebaeudeart,DHH
146,sicherungen,Erweitert
146,hochwasserzone,HWZ0
146,roof_material,Schiefer
146,heizung,Gas
147,plz_zone,B
147,baujahr_klasse,2000-2009
147,dachart,Sattel
147,nutzung,Eigennutzung
147,gebaeudeart,EFH
147,sicherungen,Erweitert
147,hochwasserzone,HWZ3
147,roof_material,Schiefer
147,heizung,Fernwärme
148,plz_zone,D
148,baujahr_klasse,<1950
148,dachart,Sattel
148,nutzung,Vermietet
148,gebaeudeart,DHH
148,sicherungen,Erweitert
148,hochwasserzone,HWZ2
148,roof_material,Ziegel
148,heizung,Gas
149,plz_zone,D
149,baujahr_klasse,<1950
149,dachart,Walmdach
149,nutzung,Eigennutzung
149,gebaeudeart,DHH
149,sicherungen,Standard
149,hochwasserzone,HWZ3
149,roof_material,Schiefer
149,heizung,Oel
150,plz_zone,B
150,baujahr_klasse,1950-1979
150,dachart,Flach
150,nutzung,Eigennutzung
150,gebaeudeart,EFH
150,sicherungen,Erweitert
150,hochwasserzone,HWZ2
150,roof_material,Bitumen
150,heizung,Fernwärme
151,plz_zone,D
151,baujahr_klasse,<1950
151,dachart,Flach
151,nutzung,Vermietet
151,gebaeudeart,DHH
151,sicherungen,Erweitert
151,hochwasserzone,HWZ1
151,roof_material,Schiefer
151,heizung,Fernwärme
152,plz_zone,C
152,baujahr_klasse,<1950
152,dachart,Sattel
152,nutzung,Vermietet
152,gebaeudeart,DHH
152,sicherungen,Standard
152,hochwasserzone,HWZ1
152,roof_material,Schiefer
152,heizung,Fernwärme
153,plz_zone,C
153,baujahr_klasse,1980-1999
153,dachart,Flach
153,nutzung,Eigennutzung
153,gebaeudeart,DHH
153,sicherungen,Erweitert
153,hochwasserzone,HWZ1
153,roof_material,Ziegel
153,heizung,Fernwärme
154,plz_zone,D
154,baujahr_klasse,2010+
154,dachart,Walmdach
154,nutzung,Eigennutzung
154,gebaeudeart,MFH
154,sicherungen,Erweitert
154,hochwasserzone,HWZ1
154,roof_material,Blech
154,heizung,Gas
155,plz_zone,A
155,baujahr_klasse,2000-2009
155,dachart,Walmdach
155,nutzung,Eigennutzung
155,gebaeudeart,MFH
155,sicherungen,Erweitert
155,hochwasserzone,HWZ1
155,roof_material,Bitumen
155,heizung,Gas
156,plz_zone,B
156,baujahr_klasse,1950-1979
156,dachart,Sattel
156,nutzung,Eigennutzung
156,gebaeudeart,MFH
156,sicherungen,Erweitert
156,hochwasserzone,HWZ1
156,roof_material,Bitumen
156,heizung,Wärmepumpe
157,plz_zone,C
157,baujahr_klasse,1950-1979
157,dachart,Walmdach
157,nutzung,Vermietet
157,gebaeudeart,EFH
157,sicherungen,Erweitert
157,hochwasserzone,HWZ2
157,roof_material,Bitumen
157,heizung,Fernwärme
158,plz_zone,D
158,baujahr_klasse,2000-2009
158,dachart,Sattel
158,nutzung,Eigennutzung
158,gebaeudeart,DHH
158,sicherungen,Erweitert
158,hochwasserzone,HWZ3
158,roof_material,Schiefer
158,heizung,Wärmepumpe
159,plz_zone,C
159,baujahr_klasse,<1950
159,dachart,Flach
159,nutzung,Eigennutzung
159,gebaeudeart,EFH
159,sicherungen,Standard
159,hochwasserzone,HWZ2
159,roof_material,Bitumen
159,heizung,Fernwärme
160,plz_zone,D
160,baujahr_klasse,1950-1979
160,dachart,Flach
160,nutzung,Vermietet
160,gebaeudeart,Reihenhaus
160,sicherungen,Erweitert
160,hochwasserzone,HWZ1
160,roof_material,Ziegel
160,heizung,Oel
161,plz_zone,C
161,baujahr_klasse,<1950
161,dachart,Sattel
161,nutzung,Vermietet
161,gebaeudeart,DHH
161,sicherungen,Standard
161,hochwasserzone,HWZ2
161,roof_material,Schiefer
161,heizung,Wärmepumpe
162,plz_zone,C
162,baujahr_klasse,2010+
162,dachart,Walmdach
162,nutzung,Eigennutzung
162,gebaeudeart,DHH
162,sicherungen,Erweitert
162,hochwasserzone,HWZ3
162,roof_material,Bitumen
162,heizung,Wärmepumpe
163,plz_zone,C
163,baujahr_klasse,<1950
163,dachart,Sattel
163,nutzung,Vermietet
163,gebaeudeart,DHH
163,sicherungen,Erweitert
163,hochwasserzone,HWZ1
163,roof_material,Ziegel
163,heizung,Oel
164,plz_zone,D
164,baujahr_klasse,2000-2009
164,dachart,Flach
164,nutzung,Eigennutzung
164,gebaeudeart,EFH
164,sicherungen,Standard
164,hochwasserzone,HWZ2
164,roof_material,Blech
164,heizung,Gas
165,plz_zone,B
165,baujahr_klasse,2000-2009
165,dachart,Sattel
165,nutzung,Eigennutzung
165,gebaeudeart,MFH
165,sicherungen,Erweitert
165,hochwasserzone,HWZ2
165,roof_material,Ziegel
165,heizung,Oel
166,plz_zone,B
166,baujahr_klasse,2000-2009
166,dachart,Flach
166,nutzung,Vermietet
166,gebaeudeart,DHH
166,sicherungen,Erweitert
166,hochwasserzone,HWZ2
166,roof_material,Ziegel
166,heizung,Gas
167,plz_zone,B
167,baujahr_klasse,2010+
167,dachart,Sattel
167,nutzung,Eigennutzung
167,gebaeudeart,EFH
167,sicherungen,Erweitert
167,hochwasserzone,HWZ1
167,roof_material,Bitumen
167,heizung,Gas
168,plz_zone,B
168,baujahr_klasse,1980-1999
168,dachart,Flach
168,nutzung,Eigennutzung
168,gebaeudeart,MFH
168,sicherungen,Erweitert
168,hochwasserzone,HWZ0
168,roof_material,Blech
168,heizung,Wärmepumpe
169,plz_zone,D
169,baujahr_klasse,1980-1999
169,dachart,Walmdach
169,nutzung,Vermietet
169,gebaeudeart,Reihenhaus
169,sicherungen,Standard
169,hochwasserzone,HWZ2
169,roof_material,Schiefer
169,heizung,Gas
170,plz_zone,C
170,baujahr_klasse,2010+
170,dachart,Sattel
170,nutzung,Vermietet
170,gebaeudeart,Reihenhaus
170,sicherungen,Standard
170,hochwasserzone,HWZ1
170,roof_material,Blech
170,heizung,Wärmepumpe
171,plz_zone,B
171,baujahr_klasse,2000-2009
171,dachart,Flach
171,nutzung,Eigennutzung
171,gebaeudeart,Reihenhaus
171,sicherungen,Standard
171,hochwasserzone,HWZ0
171,roof_material,Ziegel
171,heizung,Gas
172,plz_zone,D
172,baujahr_klasse,1980-1999
172,dachart,Walmdach
172,nutzung,Eigennutzung
172,gebaeudeart,Reihenhaus
172,sicherungen,Standard
172,hochwasserzone,HWZ2
172,roof_material,Ziegel
172,heizung,Oel
173,plz_zone,C
173,baujahr_klasse,2000-2009
173,dachart,Sattel
173,nutzung,Vermietet
173,gebaeudeart,Reihenhaus
173,sicherungen,Standard
173,hochwasserzone,HWZ0
173,roof_material,Schiefer
173,heizung,Wärmepumpe
174,plz_zone,A
174,baujahr_klasse,2000-2009
174,dachart,Flach
174,nutzung,Vermietet
174,gebaeudeart,Reihenhaus
174,sicherungen,Standard
174,hochwasserzone,HWZ3
174,roof_material,Bitumen
174,heizung,Wärmepumpe
175,plz_zone,D
175,baujahr_klasse,<1950
175,dachart,Walmdach
175,nutzung,Eigennutzung
175,gebaeudeart,Reihenhaus
175,sicherungen,Standard
175,hochwasserzone,HWZ2
175,roof_material,Blech
175,heizung,Wärmepumpe
176,plz_zone,C
176,baujahr_klasse,1950-1979
176,dachart,Flach
176,nutzung,Vermietet
176,gebaeudeart,DHH
176,sicherungen,Standard
176,hochwasserzone,HWZ3
176,roof_material,Blech
176,heizung,Gas
177,plz_zone,B
177,baujahr_klasse,1980-1999
177,dachart,Walmdach
177,nutzung,Eigennutzung
177,gebaeudeart,EFH
177,sicherungen,Standard
177,hochwasserzone,HWZ3
177,roof_material,Ziegel
177,heizung,Oel
178,plz_zone,B
178,baujahr_klasse,2010+
178,dachart,Flach
178,nutzung,Vermietet
178,gebaeudeart,Reihenhaus
178,sicherungen,Erweitert
178,hochwasserzone,HWZ0
178,roof_material,Schiefer
178,heizung,Gas
179,plz_zone,C
179,baujahr_klasse,1980-1999
179,dachart,Sattel
179,nutzung,Vermietet
179,gebaeudeart,Reihenhaus
179,sicherungen,Standard
179,hochwasserzone,HWZ3
179,roof_material,Blech
179,heizung,Gas
180,plz_zone,A
180,baujahr_klasse,2010+
180,dachart,Flach
180,nutzung,Eigennutzung
180,gebaeudeart,MFH
180,sicherungen,Standard
180,hochwasserzone,HWZ0
180,roof_material,Schiefer
180,heizung,Fernwärme
181,plz_zone,D
181,baujahr_klasse,1950-1979
181,dachart,Flach
181,nutzung,Eigennutzung
181,gebaeudeart,MFH
181,sicherungen,Erweitert
181,hochwasserzone,HWZ2
181,roof_material,Ziegel
181,heizung,Wärmepumpe
182,plz_zone,D
182,baujahr_klasse,<1950
182,dachart,Sattel
182,nutzung,Eigennutzung
182,gebaeudeart,MFH
182,sicherungen,Standard
182,hochwasserzone,HWZ0
182,roof_material,Ziegel
182,heizung,Fernwärme
183,plz_zone,D
183,baujahr_klasse,2010+
183,dachart,Sattel
183,nutzung,Eigennutzung
183,gebaeudeart,Reihenhaus
183,sicherungen,Standard
183,hochwasserzone,HWZ0
183,roof_material,Ziegel
183,heizung,Oel
184,plz_zone,D
184,baujahr_klasse,<1950
184,dachart,Walmdach
184,nutzung,Vermietet
184,gebaeudeart,EFH
184,sicherungen,Standard
184,hochwasserzone,HWZ0
184,roof_material,Ziegel
184,heizung,Fernwärme
185,plz_zone,C
185,baujahr_klasse,2000-2009
185,dachart,Sattel
185,nutzung,Eigennutzung
185,gebaeudeart,DHH
185,sicherungen,Erweitert
185,hochwasserzone,HWZ1
185,roof_material,Bitumen
185,heizung,Fernwärme
186,plz_zone,C
186,baujahr_klasse,2010+
186,dachart,Flach
186,nutzung,Eigennutzung
186,gebaeudeart,EFH
186,sicherungen,Erweitert
186,hochwasserzone,HWZ0
186,roof_material,Bitumen
186,heizung,Wärmepumpe
187,plz_zone,D
187,baujahr_klasse,<1950
187,dachart,Flach
187,nutzung,Eigennutzung
187,gebaeudeart,DHH
187,sicherungen,Standard
187,hochwasserzone,HWZ2
187,roof_material,Bitumen
187,heizung,Oel
188,plz_zone,C
188,baujahr_klasse,2000-2009
188,dachart,Sattel
188,nutzung,Eigennutzung
188,gebaeudeart,MFH
188,sicherungen,Erweitert
188,hochwasserzone,HWZ1
188,roof_material,Schiefer
188,heizung,Gas
189,plz_zone,A
189,baujahr_klasse,2000-2009
189,dachart,Walmdach
189,nutzung,Eigennutzung
189,gebaeudeart,DHH
189,sicherungen,Standard
189,hochwasserzone,HWZ0
189,roof_material,Ziegel
189,heizung,Oel
190,plz_zone,B
190,baujahr_klasse,<1950
190,dachart,Sattel
190,nutzung,Eigennutzung
190,gebaeudeart,Reihenhaus
190,sicherungen,Erweitert
190,hochwasserzone,HWZ0
190,roof_material,Bitumen
190,heizung,Fernwärme
191,plz_zone,D
191,baujahr_klasse,1980-1999
191,dachart,Sattel
191,nutzung,Vermietet
191,gebaeudeart,EFH
191,sicherungen,Standard
191,hochwasserzone,HWZ2
191,roof_material,Bitumen
191,heizung,Wärmepumpe
192,plz_zone,D
192,baujahr_klasse,2000-2009
192,dachart,Sattel
192,nutzung,Vermietet
192,gebaeudeart,MFH
192,sicherungen,Standard
192,hochwasserzone,HWZ2
192,roof_material,Ziegel
192,heizung,Oel
193,plz_zone,B
193,baujahr_klasse,2010+
193,dachart,Walmdach
193,nutzung,Eigennutzung
193,gebaeudeart,DHH
193,sicherungen,Standard
193,hochwasserzone,HWZ3
193,roof_material,Ziegel
193,heizung,Wärmepumpe
194,plz_zone,C
194,baujahr_klasse,<1950
194,dachart,Walmdach
194,nutzung,Eigennutzung
194,gebaeudeart,MFH
194,sicherungen,Standard
194,hochwasserzone,HWZ3
194,roof_material,Schiefer
194,heizung,Oel
195,plz_zone,C
195,baujahr_klasse,1950-1979
195,dachart,Flach
195,nutzung,Eigennutzung
195,gebaeudeart,DHH
195,sicherungen,Erweitert
195,hochwasserzone,HWZ3
195,roof_material,Schiefer
195,heizung,Fernwärme
196,plz_zone,D
196,baujahr_klasse,2010+
196,dachart,Walmdach
196,nutzung,Vermietet
196,gebaeudeart,MFH
196,sicherungen,Standard
196,hochwasserzone,HWZ2
196,roof_material,Bitumen
196,heizung,Fernwärme
197,plz_zone,C
197,baujahr_klasse,1980-1999
197,dachart,Sattel
197,nutzung,Vermietet
197,gebaeudeart,DHH
197,sicherungen,Erweitert
197,hochwasserzone,HWZ1
197,roof_material,Schiefer
197,heizung,Oel
198,plz_zone,A
198,baujahr_klasse,1950-1979
198,dachart,Walmdach
198,nutzung,Vermietet
198,gebaeudeart,EFH
198,sicherungen,Erweitert
198,hochwasserzone,HWZ2
198,roof_material,Bitumen
198,heizung,Fernwärme
199,plz_zone,B
199,baujahr_klasse,1950-1979
199,dachart,Flach
199,nutzung,Eigennutzung
199,gebaeudeart,MFH
199,sicherungen,Erweitert
199,hochwasserzone,HWZ0
199,roof_material,Blech
199,heizung,Gas
200,plz_zone,C
200,baujahr_klasse,2000-2009
200,dachart,Flach
200,nutzung,Eigennutzung
200,gebaeudeart,EFH
200,sicherungen,Erweitert
200,hochwasserzone,HWZ2
200,roof_material,Schiefer
200,heizung,Gas
201,plz_zone,B
201,baujahr_klasse,2010+
201,dachart,Flach
201,nutzung,Vermietet
201,gebaeudeart,DHH
201,sicherungen,Erweitert
201,hochwasserzone,HWZ2
201,roof_material,Bitumen
201,heizung,Oel
202,plz_zone,A
202,baujahr_klasse,<1950
202,dachart,Walmdach
202,nutzung,Vermietet
202,gebaeudeart,EFH
202,sicherungen,Erweitert
202,hochwasserzone,HWZ1
202,roof_material,Blech
202,heizung,Fernwärme
203,plz_zone,D
203,baujahr_klasse,1980-1999
203,dachart,Walmdach
203,nutzung,Eigennutzung
203,gebaeudeart,Reihenhaus
203,sicherungen,Standard
203,hochwasserzone,HWZ3
203,roof_material,Schiefer
203,heizung,Fernwärme
204,plz_zone,B
204,baujahr_klasse,1980-1999
204,dachart,Flach
204,nutzung,Eigennutzung
204,gebaeudeart,DHH
204,sicherungen,Standard
204,hochwasserzone,HWZ2
204,roof_material,Blech
204,heizung,Gas
205,plz_zone,C
205,baujahr_klasse,1950-1979
205,dachart,Flach
205,nutzung,Eigennutzung
205,gebaeudeart,MFH
205,sicherungen,Erweitert
205,hochwasserzone,HWZ2
205,roof_material,Blech
205,heizung,Oel
206,plz_zone,A
206,baujahr_klasse,1980-1999
206,dachart,Flach
206,nutzung,Vermietet
206,gebaeudeart,MFH
206,sicherungen,Standard
206,hochwasserzone,HWZ3
206,roof_material,Bitumen
206,heizung,Gas
207,plz_zone,C
207,baujahr_klasse,<1950
207,dachart,Flach
207,nutzung,Eigennutzung
207,gebaeudeart,MFH
207,sicherungen,Erweitert
207,hochwasserzone,HWZ3
207,roof_material,Ziegel
207,heizung,Wärmepumpe
208,plz_zone,C
208,baujahr_klasse,2010+
208,dachart,Flach
208,nutzung,Vermietet
208,gebaeudeart,Reihenhaus
208,sicherungen,Standard
208,hochwasserzone,HWZ1
208,roof_material,Ziegel
208,heizung,Fernwärme
209,plz_zone,D
209,baujahr_klasse,1950-1979
209,dachart,Walmdach
209,nutzung,Eigennutzung
209,gebaeudeart,MFH
209,sicherungen,Erweitert
209,hochwasserzone,HWZ1
209,roof_material,Bitumen
209,heizung,Oel
210,plz_zone,C
210,baujahr_klasse,1980-1999
210,dachart,Sattel
210,nutzung,Eigennutzung
210,gebaeudeart,MFH
210,sicherungen,Standard
210,hochwasserzone,HWZ0
210,roof_material,Ziegel
210,heizung,Oel
211,plz_zone,B
211,baujahr_klasse,<1950
211,dachart,Walmdach
211,nutzung,Eigennutzung
211,gebaeudeart,EFH
211,sicherungen,Erweitert
211,hochwasserzone,HWZ0
211,roof_material,Schiefer
211,heizung,Gas
212,plz_zone,A
212,baujahr_klasse,<1950
212,dachart,Flach
212,nutzung,Vermietet
212,gebaeudeart,Reihenhaus
212,sicherungen,Standard
212,hochwasserzone,HWZ3
212,roof_material,Blech
212,heizung,Gas
213,plz_zone,A
213,baujahr_klasse,1980-1999
213,dachart,Walmdach
213,nutzung,Eigennutzung
213,gebaeudeart,Reihenhaus
213,sicherungen,Erweitert
213,hochwasserzone,HWZ3
213,roof_material,Bitumen
213,heizung,Fernwärme
214,plz_zone,D
214,baujahr_klasse,2010+
214,dachart,Flach
214,nutzung,Vermietet
214,gebaeudeart,MFH
214,sicherungen,Erweitert
214,hochwasserzone,HWZ0
214,roof_material,Bitumen
214,heizung,Wärmepumpe
215,plz_zone,A
215,baujahr_klasse,1980-1999
215,dachart,Sattel
215,nutzung,Vermietet
215,gebaeudeart,EFH
215,sicherungen,Erweitert
215,hochwasserzone,HWZ1
215,roof_material,Ziegel
215,heizung,Wärmepumpe
216,plz_zone,C
216,baujahr_klasse,1980-1999
216,dachart,Sattel
216,nutzung,Eigennutzung
216,gebaeudeart,DHH
216,sicherungen,Erweitert
216,hochwasserzone,HWZ1
216,roof_material,Blech
216,heizung,Fernwärme
217,plz_zone,B
217,baujahr_klasse,<1950
217,dachart,Flach
217,nutzung,Eigennutzung
217,gebaeudeart,MFH
217,sicherungen,Standard
217,hochwasserzone,HWZ0
217,roof_material,Bitumen
217,heizung,Wärmepumpe
218,plz_zone,C
218,baujahr_klasse,2010+
218,dachart,Flach
218,nutzung,Eigennutzung
218,gebaeudeart,MFH
218,sicherungen,Standard
218,hochwasserzone,HWZ1
218,roof_material,Schiefer
218,heizung,Fernwärme
219,plz_zone,A
219,baujahr_klasse,<1950
219,dachart,Flach
219,nutzung,Eigennutzung
219,gebaeudeart,EFH
219,sicherungen,Standard
219,hochwasserzone,HWZ1
219,roof_material,Blech
219,heizung,Fernwärme
220,plz_zone,C
220,baujahr_klasse,1980-1999
220,dachart,Walmdach
220,nutzung,Eigennutzung
220,gebaeudeart,Reihenhaus
220,sicherungen,Erweitert
220,hochwasserzone,HWZ3
220,roof_material,Blech
220,heizung,Gas
221,plz_zone,C
221,baujahr_klasse,2000-2009
221,dachart,Sattel
221,nutzung,Eigennutzung
221,gebaeudeart,Reihenhaus
221,sicherungen,Standard
221,hochwasserzone,HWZ3
221,roof_material,Schiefer
221,heizung,Fernwärme
222,plz_zone,B
222,baujahr_klasse,2000-2009
222,dachart,Flach
222,nutzung,Eigennutzung
222,gebaeudeart,EFH
222,sicherungen,Erweitert
222,hochwasserzone,HWZ2
222,roof_material,Ziegel
222,heizung,Wärmepumpe
223,plz_zone,C
223,baujahr_klasse,1950-1979
223,dachart,Flach
223,nutzung,Vermietet
223,gebaeudeart,MFH
223,sicherungen,Erweitert
223,hochwasserzone,HWZ1
223,roof_material,Bitumen
223,heizung,Gas
224,plz_zone,C
224,baujahr_klasse,1980-1999
224,dachart,Walmdach
224,nutzung,Eigennutzung
224,gebaeudeart,DHH
224,sicherungen,Standard
224,hochwasserzone,HWZ0
224,roof_material,Schiefer
224,heizung,Fernwärme
225,plz_zone,C
225,baujahr_klasse,2000-2009
225,dachart,Walmdach
225,nutzung,Vermietet
225,gebaeudeart,DHH
225,sicherungen,Erweitert
225,hochwasserzone,HWZ0
225,roof_material,Bitumen
225,heizung,Fernwärme
226,plz_zone,B
226,baujahr_klasse,<1950
226,dachart,Flach
226,nutzung,Eigennutzung
226,gebaeudeart,MFH
226,sicherungen,Erweitert
226,hochwasserzone,HWZ2
226,roof_material,Blech
226,heizung,Gas
227,plz_zone,C
227,baujahr_klasse,2000-2009
227,dachart,Flach
227,nutzung,Eigennutzung
227,gebaeudeart,Reihenhaus
227,sicherungen,Standard
227,hochwasserzone,HWZ3
227,roof_material,Bitumen
227,heizung,Fernwärme
228,plz_zone,A
228,baujahr_klasse,2000-2009
228,dachart,Sattel
228,nutzung,Vermietet
228,gebaeudeart,EFH
228,sicherungen,Erweitert
