policy_id,product,partner,start_date,end_date,state,sum_insured,deductible,channel,premium_gross,premium_net
269,Wohngebaeude,PartnerA,2022-09-10,2024-12-31,active,197000,150,Makler,144.93,121.79
270,Wohngebaeude,PartnerA,2020-04-18,2022-12-01,cancelled,892000,300,Makler,472.95,397.44
271,Wohngebaeude,PartnerB,2021-08-15,2024-09-29,auto_issued,363000,150,Makler,256.79,215.79
272,Wohngebaeude,PartnerC,2021-06-05,2023-05-05,active,159000,150,Makler,142.8,120.0
273,Wohngebaeude,PartnerB,2022-12-04,2024-12-31,active,365000,300,Makler,261.03,219.35
274,Wohngebaeude,PartnerC,2023-08-30,2024-12-31,active,302000,150,Vergleichsportal,200.49,168.48
275,Wohngebaeude,PartnerC,2023-05-05,2024-12-31,active,163000,150,Makler,142.8,120.0
276,Wohngebaeude,PartnerB,2023-07-04,2024-12-31,auto_issued,572000,300,Direkt,481.27,404.43
277,Wohngebaeude,PartnerB,2020-08-09,2022-07-08,cancelled,578000,300,Makler,444.81,373.79
278,Wohngebaeude,PartnerC,2021-11-06,2023-09-22,active,685000,150,Makler,554.24,465.75
279,Wohngebaeude,PartnerA,2023-07-11,2024-12-31,active,390000,300,Makler,300.83,252.8
280,Wohngebaeude,PartnerA,2021-08-04,2024-05-14,active,552000,300,Makler,474.48,398.72
281,Wohngebaeude,PartnerA,2022-06-15,2024-12-31,auto_issued,310000,150,Makler,217.54,182.81
282,Wohngebaeude,PartnerA,2021-12-16,2024-12-31,active,328000,300,Direkt,289.42,243.21
283,Wohngebaeude,PartnerA,2020-11-07,2023-12-27,active,326000,150,Vergleichsportal,338.97,284.85
284,Wohngebaeude,PartnerA,2023-11-13,2024-12-31,active,207000,300,Makler,188.22,158.17
285,Wohngebaeude,PartnerA,2023-12-26,2024-12-31,active,892000,150,Makler,524.74,440.96
286,Wohngebaeude,PartnerC,2020-07-27,2024-04-30,active,860000,150,Makler,609.46,512.15
287,Wohngebaeude,PartnerC,2022-05-03,2024-12-31,active,944000,500,Makler,752.01,631.94
288,Wohngebaeude,PartnerA,2022-01-26,2024-05-06,active,643000,150,Direkt,712.48,598.72
289,Wohngebaeude,PartnerA,2023-12-20,2024-12-31,cancelled,273000,300,Makler,286.67,240.9
290,Wohngebaeude,PartnerA,2020-10-01,2022-06-24,active,679000,300,Makler,673.86,566.27
291,Wohngebaeude,PartnerA,2022-09-12,2024-12-31,auto_issued,744000,150,Makler,519.36,436.44
292,Wohngebaeude,PartnerC,2023-10-04,2024-12-31,active,683000,300,Direkt,449.95,378.11
293,Wohngebaeude,PartnerB,2023-07-28,2024-12-31,auto_issued,727000,150,Makler,568.81,477.99
294,Wohngebaeude,PartnerB,2023-01-28,2024-12-31,auto_issued,685000,1000,Direkt,635.73,534.23
295,Wohngebaeude,PartnerC,2021-07-12,2023-04-16,auto_issued,419000,300,Direkt,362.19,304.36
296,Wohngebaeude,PartnerA,2020-11-26,2022-10-24,active,443000,500,Makler,229.19,192.6
297,Wohngebaeude,PartnerA,2022-12-13,2024-02-06,active,265000,1000,Direkt,197.71,166.14
298,Wohngebaeude,PartnerB,2023-05-27,2024-12-31,active,573000,150,Makler,425.78,357.8
299,Wohngebaeude,PartnerB,2021-04-23,2022-12-27,active,814000,150,Direkt,773.24,649.78
300,Wohngebaeude,PartnerA,2023-05-30,2024-09-08,cancelled,210000,1000,Direkt,152.89,128.48
301,Wohngebaeude,PartnerB,2021-05-12,2024-11-23,active,755000,150,Makler,673.47,565.94
302,Wohngebaeude,PartnerB,2023-01-09,2024-12-31,auto_issued,819000,150,Makler,553.21,464.88
303,Wohngebaeude,PartnerB,2021-01-11,2023-03-28,active,398000,150,Direkt,351.04,294.99
304,Wohngebaeude,PartnerA,2021-03-13,2022-11-12,auto_issued,609000,500,Vergleichsportal,599.88,504.1
305,Wohngebaeude,PartnerA,2021-02-21,2022-07-19,active,420000,1000,Makler,265.7,223.28
306,Wohngebaeude,PartnerB,2023-10-24,2024-12-31,active,366000,150,Makler,328.24,275.83
307,Wohngebaeude,PartnerC,2022-08-21,2024-03-15,active,519000,150,Makler,457.53,384.48
308,Wohngebaeude,PartnerB,2022-03-01,2024-12-31,active,919000,1000,Makler,678.95,570.55
309,Wohngebaeude,PartnerB,2022-10-04,2024-08-05,active,390000,300,Makler,280.67,235.86
310,Wohngebaeude,PartnerB,2020-11-21,2021-11-27,auto_issued,309000,300,Makler,297.14,249.7
311,Wohngebaeude,PartnerA,2023-04-17,2024-12-31,active,183000,500,Vergleichsportal,142.8,120.0
312,Wohngebaeude,PartnerC,2020-08-15,2023-10-28,cancelled,782000,300,Makler,782.75,657.77
313,Wohngebaeude,PartnerA,2020-09-24,2024-03-28,cancelled,705000,500,Makler,647.6,544.2
314,Wohngebaeude,PartnerA,2023-11-11,2024-12-31,active,438000,150,Direkt,328.21,275.81
315,Wohngebaeude,PartnerB,2020-12-25,2024-12-17,active,170000,300,Makler,142.8,120.0
316,Wohngebaeude,PartnerA,2021-02-06,2024-06-08,active,558000,500,Makler,499.01,419.34
317,Wohngebaeude,PartnerA,2021-11-26,2022-12-13,active,685000,300,Direkt,435.78,366.2
318,Wohngebaeude,PartnerB,2021-11-18,2024-10-09,active,917000,1000,Makler,710.29,596.88
319,Wohngebaeude,PartnerB,2021-08-21,2024-12-31,cancelled,477000,150,Makler,253.33,212.88
320,Wohngebaeude,PartnerB,2023-10-13,2024-12-31,active,722000,150,Makler,714.24,600.2
321,Wohngebaeude,PartnerA,2023-07-08,2024-12-31,auto_issued,787000,300,Makler,450.76,378.79
322,Wohngebaeude,PartnerB,2022-07-30,2023-09-16,auto_issued,588000,150,Makler,366.38,307.88
323,Wohngebaeude,PartnerC,2021-05-15,2024-05-08,active,541000,150,Direkt,335.22,281.7
324,Wohngebaeude,PartnerA,2021-03-13,2022-07-15,active,947000,150,Makler,715.33,601.12
325,Wohngebaeude,PartnerA,2021-07-04,2023-03-01,auto_issued,777000,300,Makler,687.34,577.6
326,Wohngebaeude,PartnerA,2020-01-29,2021-08-11,active,290000,1000,Makler,264.97,222.66
327,Wohngebaeude,PartnerA,2023-12-17,2024-12-31,active,810000,150,Makler,869.32,730.52
328,Wohngebaeude,PartnerB,2022-07-13,2024-12-31,active,382000,500,Makler,234.87,197.37
329,Wohngebaeude,PartnerC,2022-07-15,2024-12-31,active,421000,150,Makler,274.12,230.35
330,Wohngebaeude,PartnerA,2021-06-26,2023-05-15,cancelled,389000,300,Vergleichsportal,349.07,293.34
331,Wohngebaeude,PartnerB,2022-03-06,2024-12-31,active,949000,300,Makler,857.69,720.75
332,Wohngebaeude,PartnerC,2021-07-09,2023-06-29,auto_issued,701000,500,Direkt,484.06,406.77
333,Wohngebaeude,PartnerA,2021-12-06,2023-05-13,auto_issued,784000,150,Direkt,542.84,456.17
334,Wohngebaeude,PartnerC,2023-11-03,2024-12-31,active,925000,300,Direkt,818.61,687.91
335,Wohngebaeude,PartnerA,2020-06-14,2023-10-30,cancelled,257000,1000,Makler,233.42,196.15
336,Wohngebaeude,PartnerA,2021-02-02,2024-04-04,active,914000,500,Makler,932.95,783.99
337,Wohngebaeude,PartnerA,2023-07-15,2024-12-31,active,679000,150,Makler,375.18,315.28
338,Wohngebaeude,PartnerB,2020-06-21,2023-10-09,active,330000,150,Makler,205.03,172.29
339,Wohngebaeude,PartnerC,2020-12-28,2023-10-09,active,329000,300,Vergleichsportal,271.69,228.31
340,Wohngebaeude,PartnerA,2020-07-29,2023-02-14,active,353000,500,Makler,231.95,194.92
341,Wohngebaeude,PartnerA,2022-02-03,2024-09-30,active,659000,150,Makler,469.23,394.31
342,Wohngebaeude,PartnerC,2023-04-04,2024-12-31,cancelled,216000,500,Makler,153.24,128.77
343,Wohngebaeude,PartnerB,2022-03-11,2024-11-23,active,715000,500,Direkt,765.81,643.54
344,Wohngebaeude,PartnerB,2020-07-26,2022-10-04,active,158000,300,Makler,166.53,139.94
345,Wohngebaeude,PartnerB,2023-05-21,2024-12-31,cancelled,694000,500,Direkt,658.95,553.74
346,Wohngebaeude,PartnerB,2022-09-04,2024-12-31,active,576000,150,Direkt,583.55,490.38
347,Wohngebaeude,PartnerB,2020-01-02,2023-05-20,active,175000,150,Makler,187.51,157.57
348,Wohngebaeude,PartnerA,2023-02-16,2024-12-31,auto_issued,805000,1000,Direkt,615.71,517.4
349,Wohngebaeude,PartnerA,2022-05-08,2024-12-31,active,266000,300,Makler,145.79,122.51
350,Wohngebaeude,PartnerC,2020-05-27,2023-01-20,active,778000,150,Makler,535.62,450.1
351,Wohngebaeude,PartnerA,2022-12-22,2024-02-19,active,889000,300,Direkt,687.62,577.83
352,Wohngebaeude,PartnerB,2021-10-27,2024-12-31,active,185000,500,Makler,142.8,120.0
353,Wohngebaeude,PartnerC,2021-10-19,2024-12-31,active,740000,150,Makler,445.43,374.31
354,Wohngebaeude,PartnerA,2023-02-20,2024-12-31,active,913000,300,Makler,647.61,544.21
355,Wohngebaeude,PartnerB,2021-11-06,2024-12-31,active,658000,300,Makler,615.02,516.82
356,Wohngebaeude,PartnerC,2022-02-19,2024-04-02,active,878000,150,Makler,964.51,810.51
357,Wohngebaeude,PartnerA,2022-02-12,2023-07-18,active,955000,150,Makler,731.75,614.92
358,Wohngebaeude,PartnerA,2022-10-13,2024-12-31,active,705000,150,Vergleichsportal,489.38,411.24
359,Wohngebaeude,PartnerA,2020-11-01,2023-02-22,auto_issued,365000,300,Makler,270.64,227.43
360,Wohngebaeude,PartnerB,2021-09-01,2023-07-16,active,989000,300,Direkt,944.61,793.79
361,Wohngebaeude,PartnerA,2023-05-22,2024-08-15,active,709000,300,Makler,547.7,460.25
362,Wohngebaeude,PartnerB,2020-10-20,2024-09-22,active,431000,150,Makler,364.96,306.69
363,Wohngebaeude,PartnerA,2023-07-12,2024-12-31,auto_issued,626000,150,Makler,459.94,386.5
364,Wohngebaeude,PartnerC,2022-02-05,2024-06-20,active,841000,300,Makler,547.2,459.83
365,Wohngebaeude,PartnerA,2023-05-09,2024-12-31,active,968000,500,Makler,1012.36,850.72
366,Wohngebaeude,PartnerA,2021-03-03,2022-09-02,auto_issued,981000,500,Makler,779.28,654.86
367,Wohngebaeude,PartnerA,2021-03-20,2024-12-31,active,622000,150,Makler,587.0,493.28
368,Wohngebaeude,PartnerB,2021-03-21,2022-07-02,active,817000,150,Makler,629.18,528.72
369,Wohngebaeude,PartnerB,2023-12-01,2024-12-31,active,627000,150,Direkt,638.96,536.94
370,Wohngebaeude,PartnerC,2022-12-20,2024-12-31,active,599000,150,Makler,336.09,282.43
371,Wohngebaeude,PartnerA,2022-07-23,2024-12-31,cancelled,596000,300,Makler,370.49,311.34
372,Wohngebaeude,PartnerB,2021-07-22,2024-12-31,active,747000,150,Vergleichsportal,506.99,426.04
373,Wohngebaeude,PartnerC,2021-01-12,2022-03-06,auto_issued,666000,500,Direkt,395.76,332.57
374,Wohngebaeude,PartnerA,2023-08-14,2024-12-31,cancelled,370000,1000,Makler,261.75,219.96
375,Wohngebaeude,PartnerB,2020-01-11,2021-05-18,active,592000,500,Makler,386.24,324.57
376,Wohngebaeude,PartnerC,2022-08-03,2023-09-09,active,528000,300,Direkt,571.5,480.25
377,Wohngebaeude,PartnerA,2021-12-24,2023-10-24,active,603000,500,Makler,628.22,527.92
378,Wohngebaeude,PartnerC,2022-01-20,2023-07-22,auto_issued,819000,150,Makler,549.64,461.88
379,Wohngebaeude,PartnerB,2023-07-09,2024-12-31,cancelled,378000,300,Makler,242.07,203.42
380,Wohngebaeude,PartnerB,2022-02-26,2023-03-05,active,539000,300,Makler,567.09,476.55
381,Wohngebaeude,PartnerA,2021-05-18,2024-12-31,cancelled,713000,1000,Vergleichsportal,512.78,430.91
382,Wohngebaeude,PartnerA,2021-08-31,2024-05-05,active,887000,150,Makler,919.98,773.09
383,Wohngebaeude,PartnerA,2021-09-07,2024-12-31,auto_issued,834000,300,Makler,753.34,633.06
384,Wohngebaeude,PartnerA,2022-06-05,2024-12-31,active,848000,500,Makler,868.12,729.51
385,Wohngebaeude,PartnerC,2023-03-24,2024-12-31,active,906000,500,Makler,711.14,597.6
386,Wohngebaeude,PartnerB,2021-07-30,2024-12-31,auto_issued,574000,500,Makler,552.84,464.57
387,Wohngebaeude,PartnerB,2020-06-25,2023-03-23,cancelled,649000,150,Makler,644.09,541.25
388,Wohngebaeude,PartnerA,2021-06-01,2024-12-31,cancelled,930000,300,Makler,991.83,833.47
389,Wohngebaeude,PartnerC,2023-09-12,2024-10-28,active,835000,1000,Makler,472.39,396.97
390,Wohngebaeude,PartnerB,2023-10-20,2024-12-31,auto_issued,580000,1000,Direkt,437.35,367.52
391,Wohngebaeude,PartnerB,2022-09-15,2024-10-18,active,611000,150,Makler,333.87,280.56
392,Wohngebaeude,PartnerC,2022-02-23,2024-12-31,active,319000,500,Makler,298.07,250.48
393,Wohngebaeude,PartnerA,2023-02-11,2024-12-31,cancelled,639000,500,Vergleichsportal,475.36,399.46
394,Wohngebaeude,PartnerA,2022-11-20,2024-12-31,auto_issued,342000,300,Direkt,252.39,212.09
395,Wohngebaeude,PartnerA,2022-11-30,2024-05-31,active,868000,1000,Makler,798.03,670.61
396,Wohngebaeude,PartnerC,2020-11-01,2024-07-24,auto_issued,770000,150,Makler,697.86,586.44
397,Wohngebaeude,PartnerA,2020-02-21,2024-01-05,auto_issued,467000,300,Direkt,465.66,391.31
398,Wohngebaeude,PartnerA,2020-03-23,2023-01-07,auto_issued,451000,150,Makler,350.51,294.55
399,Wohngebaeude,PartnerC,2023-07-29,2024-12-31,auto_issued,625000,150,Makler,558.24,469.11
400,Wohngebaeude,PartnerC,2021-07-28,2024-07-11,auto_issued,308000,300,Vergleichsportal,312.45,262.56
401,Wohngebaeude,PartnerA,2023-04-26,2024-12-31,active,366000,150,Makler,369.64,310.62
402,Wohngebaeude,PartnerA,2020-05-25,2022-11-25,active,257000,150,Makler,261.95,220.13
403,Wohngebaeude,PartnerA,2021-05-05,2024-03-25,active,294000,300,Makler,193.72,162.79
404,Wohngebaeude,PartnerB,2023-04-06,2024-12-31,auto_issued,595000,300,Makler,575.28,483.43
405,Wohngebaeude,PartnerB,2021-09-24,2023-07-31,active,605000,500,Makler,382.35,321.3
406,Wohngebaeude,PartnerB,2020-01-14,2021-10-15,active,797000,300,Vergleichsportal,828.19,695.96
407,Wohngebaeude,PartnerA,2023-05-20,2024-12-31,active,278000,150,Makler,259.42,218.0
408,Wohngebaeude,PartnerA,2023-09-01,2024-12-31,cancelled,338000,300,Makler,245.83,206.58
409,Wohngebaeude,PartnerA,2023-10-13,2024-12-31,active,852000,500,Makler,529.0,444.54
410,Wohngebaeude,PartnerB,2023-06-18,2024-06-20,active,196000,150,Makler,159.76,134.25
411,Wohngebaeude,PartnerA,2023-07-23,2024-12-31,active,813000,300,Makler,566.43,475.99
412,Wohngebaeude,PartnerC,2022-01-20,2024-02-08,active,866000,300,Makler,508.74,427.51
413,Wohngebaeude,PartnerB,2023-09-06,2024-12-31,auto_issued,243000,150,Direkt,199.69,167.81
414,Wohngebaeude,PartnerA,2022-03-03,2024-12-31,active,707000,1000,Makler,359.0,301.68
415,Wohngebaeude,PartnerB,2020-05-22,2023-09-11,auto_issued,196000,150,Direkt,186.75,156.93
416,Wohngebaeude,PartnerB,2022-03-14,2024-12-31,active,842000,300,Makler,596.68,501.41
417,Wohngebaeude,PartnerA,2022-09-08,2024-12-31,active,290000,150,Makler,192.7,161.93
418,Wohngebaeude,PartnerB,2022-11-19,2024-12-31,active,931000,150,Makler,673.93,566.33
419,Wohngebaeude,PartnerA,2023-11-27,2024-12-31,auto_issued,813000,300,Makler,458.3,385.13
420,Wohngebaeude,PartnerA,2021-07-29,2023-07-18,cancelled,369000,150,Makler,262.99,221.0
421,Wohngebaeude,PartnerC,2020-03-09,2022-05-10,active,352000,300,Makler,184.93,155.4
422,Wohngebaeude,PartnerB,2021-05-24,2024-12-31,auto_issued,432000,150,Direkt,348.73,293.05
423,Wohngebaeude,PartnerB,2021-12-06,2024-12-31,cancelled,368000,150,Direkt,372.24,312.81
424,Wohngebaeude,PartnerA,2020-06-12,2023-08-27,active,395000,150,Makler,254.15,213.57
425,Wohngebaeude,PartnerA,2023-04-04,2024-12-31,auto_issued,818000,300,Makler,555.18,466.54
426,Wohngebaeude,PartnerA,2020-01-21,2022-12-16,cancelled,347000,150,Makler,352.82,296.49
427,Wohngebaeude,PartnerA,2022-09-06,2024-12-31,active,445000,500,Makler,257.91,216.73
428,Wohngebaeude,PartnerA,2021-05-07,2024-05-24,active,378000,150,Makler,247.94,208.35
429,Wohngebaeude,PartnerA,2020-02-28,2022-11-23,active,610000,150,Makler,369.28,310.32
430,Wohngebaeude,PartnerB,2020-09-16,2023-03-07,auto_issued,406000,150,Makler,277.16,232.91
431,Wohngebaeude,PartnerC,2023-06-17,2024-12-31,active,398000,500,Makler,285.08,239.56
432,Wohngebaeude,PartnerA,2020-11-29,2024-10-12,cancelled,381000,150,Makler,242.38,203.68
433,Wohngebaeude,PartnerC,2022-11-20,2024-12-31,active,423000,300,Makler,367.47,308.8
434,Wohngebaeude,PartnerB,2021-10-20,2023-10-18,active,780000,150,Makler,450.14,378.27
435,Wohngebaeude,PartnerA,2020-11-22,2023-11-21,active,670000,300,Makler,721.83,606.58
436,Wohngebaeude,PartnerA,2020-07-25,2023-02-25,active,554000,1000,Makler,429.44,360.87
437,Wohngebaeude,PartnerB,2020-05-15,2021-07-11,active,233000,300,Makler,170.27,143.08
438,Wohngebaeude,PartnerA,2020-08-02,2024-03-18,auto_issued,777000,300,Vergleichsportal,501.85,421.72
439,Wohngebaeude,PartnerC,2021-07-22,2022-12-18,active,681000,150,Direkt,715.65,601.39
440,Wohngebaeude,PartnerB,2023-08-27,2024-12-31,auto_issued,516000,150,Makler,419.45,352.48
441,Wohngebaeude,PartnerA,2021-11-07,2024-02-18,active,289000,500,Makler,256.64,215.66
442,Wohngebaeude,PartnerA,2020-02-06,2021-10-05,active,964000,500,Direkt,835.74,702.3
443,Wohngebaeude,PartnerB,2020-05-31,2023-09-30,active,903000,150,Makler,908.73,763.64
444,Wohngebaeude,PartnerB,2023-12-28,2024-12-31,active,915000,150,Makler,611.77,514.09
445,Wohngebaeude,PartnerA,2023-07-13,2024-10-27,active,298000,300,Makler,276.69,232.51
446,Wohngebaeude,PartnerA,2023-01-30,2024-12-31,active,878000,150,Makler,728.32,612.03
447,Wohngebaeude,PartnerA,2022-03-13,2024-02-21,active,816000,150,Makler,859.24,722.05
448,Wohngebaeude,PartnerC,2020-08-25,2024-05-26,active,440000,150,Makler,283.66,238.37
449,Wohngebaeude,PartnerA,2022-09-11,2024-12-31,auto_issued,449000,300,Makler,280.4,235.63
450,Wohngebaeude,PartnerB,2021-01-09,2023-07-03,active,308000,300,Makler,245.72,206.49
451,Wohngebaeude,PartnerA,2023-12-24,2024-12-31,auto_issued,317000,300,Direkt,224.86,188.96
452,Wohngebaeude,PartnerA,2023-07-15,2024-12-31,active,707000,1000,Makler,415.56,349.21
453,Wohngebaeude,PartnerB,2020-07-20,2023-11-23,active,346000,150,Makler,223.67,187.96
454,Wohngebaeude,PartnerA,2020-09-24,2021-11-09,active,669000,300,Makler,729.41,612.95
455,Wohngebaeude,PartnerA,2022-04-09,2023-05-31,active,207000,300,Vergleichsportal,213.65,179.54
456,Wohngebaeude,PartnerA,2020-04-04,2022-10-18,auto_issued,282000,300,Makler,263.87,221.74
457,Wohngebaeude,PartnerB,2022-07-21,2024-12-31,active,431000,500,Direkt,226.43,190.28
458,Wohngebaeude,PartnerB,2023-04-18,2024-09-27,active,502000,300,Makler,408.69,343.44
459,Wohngebaeude,PartnerB,2022-07-31,2024-12-31,auto_issued,431000,1000,Makler,327.96,275.6
460,Wohngebaeude,PartnerA,2022-06-17,2023-06-19,active,743000,300,Direkt,701.78,589.73
461,Wohngebaeude,PartnerA,2022-01-17,2024-12-31,active,293000,300,Direkt,229.63,192.97
462,Wohngebaeude,PartnerC,2021-11-11,2023-07-11,active,896000,150,Makler,957.13,804.31
463,Wohngebaeude,PartnerA,2020-04-10,2022-08-03,auto_issued,303000,150,Makler,271.83,228.43
464,Wohngebaeude,PartnerB,2020-01-13,2021-02-24,auto_issued,668000,300,Makler,608.72,511.53
465,Wohngebaeude,PartnerA,2021-05-18,2022-05-19,active,348000,150,Makler,259.34,217.93
466,Wohngebaeude,PartnerA,2023-07-23,2024-09-15,active,321000,150,Makler,229.3,192.69
467,Wohngebaeude,PartnerB,2023-02-07,2024-12-31,active,332000,150,Direkt,363.88,305.78
468,Wohngebaeude,PartnerA,2022-06-23,2024-12-19,active,690000,150,Makler,576.13,484.14
469,Wohngebaeude,PartnerA,2023-09-25,2024-12-31,cancelled,630000,150,Makler,577.5,485.29
470,Wohngebaeude,PartnerA,2023-12-26,2024-12-31,cancelled,441000,150,Makler,280.44,235.66
471,Wohngebaeude,PartnerB,2022-04-20,2024-12-31,active,371000,1000,Makler,205.86,172.99
472,Wohngebaeude,PartnerC,2021-04-15,2024-05-20,active,747000,500,Makler,535.38,449.9
473,Wohngebaeude,PartnerB,2023-06-15,2024-12-31,auto_issued,845000,300,Makler,742.93,624.31
474,Wohngebaeude,PartnerC,2023-03-23,2024-07-07,cancelled,921000,300,Makler,860.98,723.51
475,Wohngebaeude,PartnerA,2021-07-10,2022-08-09,active,398000,300,Makler,386.5,324.79
476,Wohngebaeude,PartnerA,2020-10-09,2024-05-06,auto_issued,190000,300,Direkt,200.79,168.73
477,Wohngebaeude,PartnerB,2023-07-15,2024-12-31,active,329000,500,Direkt,252.41,212.11
478,Wohngebaeude,PartnerA,2021-05-20,2024-03-04,active,906000,300,Direkt,821.78,690.57
479,Wohngebaeude,PartnerA,2020-04-02,2022-09-17,active,998000,150,Makler,532.94,447.85
480,Wohngebaeude,PartnerB,2023-11-21,2024-12-31,active,599000,150,Makler,410.0,344.54
481,Wohngebaeude,PartnerC,2021-05-29,2024-09-27,active,404000,300,Makler,296.7,249.33
482,Wohngebaeude,PartnerA,2021-06-21,2023-04-04,auto_issued,703000,500,Makler,534.76,449.38
483,Wohngebaeude,PartnerC,2020-01-07,2021-09-18,active,512000,500,Makler,372.76,313.24
484,Wohngebaeude,PartnerA,2020-04-23,2023-07-04,cancelled,844000,150,Direkt,700.08,588.3
485,Wohngebaeude,PartnerB,2020-02-08,2022-09-26,active,539000,150,Vergleichsportal,356.21,299.34
486,Wohngebaeude,PartnerB,2020-03-25,2022-10-05,active,456000,150,Makler,435.65,366.09
487,Wohngebaeude,PartnerC,2021-06-24,2024-08-27,active,651000,500,Makler,637.49,535.71
488,Wohngebaeude,PartnerC,2020-01-15,2023-11-12,active,610000,300,Makler,391.63,329.1
489,Wohngebaeude,PartnerC,2023-01-24,2024-12-31,auto_issued,461000,500,Makler,344.45,289.45
490,Wohngebaeude,PartnerC,2023-12-13,2024-12-31,active,434000,300,Makler,378.65,318.19
491,Wohngebaeude,PartnerA,2023-05-26,2024-12-31,auto_issued,211000,300,Direkt,176.82,148.59
492,Wohngebaeude,PartnerA,2022-04-18,2024-12-31,auto_issued,903000,500,Direkt,942.8,792.27
493,Wohngebaeude,PartnerB,2022-12-21,2024-04-21,active,509000,150,Makler,285.33,239.77
494,Wohngebaeude,PartnerB,2021-10-08,2024-10-28,active,965000,1000,Makler,986.45,828.95
495,Wohngebaeude,PartnerC,2020-11-19,2022-12-08,active,344000,150,Makler,350.76,294.76
496,Wohngebaeude,PartnerC,2020-06-18,2023-09-02,active,755000,300,Makler,525.81,441.86
497,Wohngebaeude,PartnerA,2021-01-27,2022-11-19,active,606000,500,Vergleichsportal,451.5,379.41
498,Wohngebaeude,PartnerC,2022-09-14,2023-10-12,auto_issued,154000,500,Direkt,142.8,120.0
499,Wohngebaeude,PartnerA,2020-11-27,2021-12-30,active,972000,150,Makler,529.74,445.16
500,Wohngebaeude,PartnerB,2020-06-06,2021-09-20,active,547000,500,Direkt,471.04,395.83
501,Wohngebaeude,PartnerA,2022-06-19,2024-12-31,cancelled,984000,300,Vergleichsportal,800.88,673.01
502,Wohngebaeude,PartnerA,2021-02-08,2022-07-07,active,926000,500,Direkt,769.74,646.84
503,Wohngebaeude,PartnerB,2020-11-10,2024-07-11,active,764000,300,Makler,677.55,569.37
504,Wohngebaeude,PartnerB,2022-05-22,2024-08-09,active,503000,150,Makler,498.93,419.27
505,Wohngebaeude,PartnerA,2023-03-02,2024-12-31,active,449000,1000,Direkt,455.69,382.93
506,Wohngebaeude,PartnerA,2023-03-28,2024-12-31,active,784000,300,Vergleichsportal,536.64,450.96
